sample_id,x_0,x_1,x_2,x_3,x_4,x_5
792,0.2311858249609807,0.90244009942078,0.6277658588903584,0.912638946525278,0.8843846649967941,0.2530997299431106
547,0.8347224438275707,0.8009854883022618,0.4517121991272257,0.7109780844445591,0.0928191607828272,0.7922604797233587
536,0.1965503253124498,0.5529011360448565,0.2943011548183154,0.0355493656569606,0.5695172128925339,0.8528090117312654
782,0.623119554741255,0.9419339244016742,0.0687272786347079,0.6917531734983997,0.6025594499175153,0.8289949160487504
365,0.4765840794142043,0.7866327706309272,0.4900905540242551,0.4125353040764857,0.1543452506131505,0.8497080835741124
920,0.487747515668978,0.0703542869886448,0.3054034170664246,0.932411994504484,0.80558695508557,0.2464550241597677
130,0.947140757015006,0.0809729106275905,0.8968876918065913,0.750789267705828,0.6284807462076439,0.5496805847818329
588,0.4612857281508631,0.649445778551505,0.0845190996790163,0.7153906825028207,0.7716540910341788,0.7431704107519922
726,0.3531153417518514,0.4365294176468416,0.8562542896827797,0.0207584938206683,0.8439895951234604,0.6417343565876994
784,0.5707073086437061,0.0939801605373213,0.5358172367652336,0.9544419379077088,0.3150846479446211,0.2338155979876395
799,0.3581084025472147,0.315221042740446,0.8398000374582346,0.033102375292827,0.194937539425699,0.0097092194348459
285,0.218154796825274,0.597113887823612,0.2370620328239396,0.3740693984813371,0.3260910250851113,0.9494938186005676
424,0.3889403636707302,0.4091692657108602,0.2185622802114514,0.2924640149280335,0.0496769278582826,0.5813969448787586
386,0.9934081158856976,0.3198797138909638,0.1630465003619091,0.948116565650842,0.4771274309103163,0.5419241607721184
937,0.3662547225061385,0.3277858045959805,0.2131778126992575,0.4672426825516023,0.2065164518250701,0.9710049413586714
428,0.6415533589667987,0.0171625020458769,0.7544124259721894,0.1881357757455458,0.914343657715216,0.7183506136832208
359,0.6454908786945238,0.8069924862256447,0.7203474750888592,0.2986835099585772,0.3543183364455761,0.29849182057507
968,0.0702109828435863,0.2338086920831772,0.7942747330329628,0.1858848886824153,0.933177236603902,0.3481382212773125
888,0.0825845859902235,0.8154894587259157,0.9414565434204866,0.8641992575614602,0.4521915116763857,0.3911060098310019
193,0.3228107717199404,0.0997141412874984,0.9165239827913418,0.9775931761716252,0.2640675645386459,0.072864350110672
506,0.2404192249153358,0.8554412859488764,0.1988864368554087,0.5202709497475855,0.8180637092481143,0.0757001588615276
666,0.0901096491303506,0.2463445288665621,0.3078833967388671,0.9766597888433448,0.8288264748281914,0.1414361257632651
731,0.4244943771690104,0.4049665082672504,0.1033206338155336,0.0676985994090756,0.1197701518610861,0.8859503780824329
334,0.6926873849200713,0.5503877995593784,0.1043308948425214,0.763708111157215,0.8935377375430754,0.1829420460006863
287,0.6341941175780911,0.3613329643108188,0.3009569877176274,0.225630662849111,0.4995182952692105,0.6022134208310699
242,0.7712392974623277,0.5932424242967805,0.0376471986261793,0.7221504980688914,0.0417934824557303,0.8410294976184334
673,0.9821356640487064,0.8642740194580952,0.2917736609498588,0.0973021181265469,0.2170780726922251,0.3134252445485459
