sample_id,x_0,x_1,x_2,x_3,x_4,x_5
504,0.9428064884937938,0.7095870047145652,0.6859306849910651,0.2114832681320971,0.6766943538961877,0.941469893351906
834,0.0953816192865065,0.6782439129465521,0.3315168678225734,0.6366931598390027,0.4439837955013546,0.6102739053175231
765,0.071942909714335,0.4730953618354707,0.6383750298817049,0.3860348608946273,0.8508704490676945,0.2591321790460373
743,0.7535145962523291,0.6611416751768315,0.7254039564697065,0.4213400627902184,0.2673097018790674,0.9885841303012356
668,0.4715426111405039,0.1022564439754735,0.3093310665366113,0.5800543393559044,0.196844495770302,0.8713187486873784
725,0.8574339714719231,0.1766692558534099,0.7662185661337846,0.5510540276143318,0.9071648391057012,0.8011226843230954
500,0.4848534479505691,0.2450452898027278,0.337651528195981,0.3672772874815546,0.075781652395506,0.1998983357594272
291,0.630976607022883,0.6098189655680044,0.0856882416434629,0.1615600302578565,0.5554016830630291,0.4745002160831905
398,0.3181545533383322,0.5450930642604599,0.6784716686600883,0.0608092998231462,0.7983546624432492,0.7303073966863638
586,0.3515362157324787,0.186722882528401,0.788848010595756,0.0851128870573002,0.4876144565511712,0.1285335575544891
900,0.0317297317866938,0.637983608205952,0.8084571960343161,0.410779829885677,0.6809210135940179,0.4069487657643818
357,0.8838046330769751,0.6273595294930162,0.40739408170087,0.8639148721109101,0.4487431444452687,0.8191611036448166
139,0.4321758866817065,0.6654829259987795,0.1765851207113484,0.1193253780942789,0.1179437402563524,0.4253060339593094
171,0.688231476234556,0.8947734604836507,0.2864663313382096,0.408384423873977,0.581620850886737,0.3381446678198162
272,0.6315246368691086,0.9297478436409812,0.9261264117071872,0.5883585901854601,0.7495460260599874,0.3257888561263843
602,0.712942676240744,0.3249722902353437,0.1561207458073662,0.913076826680555,0.5272471535660911,0.572669150561791
317,0.4301065872965635,0.7334896420261922,0.2926253666625589,0.5712300632356031,0.0106461798127499,0.4110132094195989
491,0.2708171041351155,0.6561045493580061,0.7260046514515661,0.1335807678915803,0.3599137350982886,0.317287005553755
135,0.0231554794998117,0.3994993014823693,0.4455668618929721,0.1768433276707267,0.7314511512031223,0.6980876201823797
774,0.3164063773898321,0.1781406118756343,0.962755472700872,0.8674905856180357,0.1982992016098241,0.3434942064763891
465,0.1391283914644997,0.4684998583931128,0.2015478059713595,0.7024701638498145,0.1077532062586658,0.651262802694147
518,0.8197052278810251,0.2884192405984918,0.2612030872227293,0.2150800631056881,0.3279797861136446,0.5199944045282716
853,0.3472791249927219,0.5323166782286816,0.3863814135744803,0.5090807226077195,0.2920248040897548,0.7336733008119579
208,0.6694505144648888,0.8184142250893651,0.2476471194443201,0.949131232156779,0.6521959875600152,0.6128737758898154
859,0.7383479610562946,0.1459366087447777,0.824423942880411,0.7861560532674514,0.2503049245923088,0.5444882589954108
847,0.0975291143450991,0.0863488031742013,0.4966841616568405,0.7551483383354032,0.8004257193482351,0.7519319403661627
520,0.5802683955380492,0.8849881549094643,0.3859266908797448,0.9060528883283784,0.9882200961937458,0.491682373981648
695,0.5456773472868505,0.5561695829233924,0.3222438271638669,0.3470863863740596,0.7921389502255434,0.4773558372927744
790,0.5742700823963874,0.7138137382542609,0.9328642411416485,0.8503032311385469,0.4255557906545346,0.9210467918439974
480,0.3288022351389371,0.0461477757083003,0.565166341366308,0.2329035852726068,0.2936301092117738,0.616893073389377
326,0.7436936736739834,0.3334735188204122,0.4707274253672019,0.2020074299914981,0.1526181874621811,0.7359090590507876
519,0.9096064064930766,0.7701024164388776,0.7811198784926549,0.680704873659216,0.720157209336277,0.6926802818360739
728,0.5246517546552439,0.3912607741099098,0.9500895540225646,0.3451217901312416,0.7280411429216359,0.1102759469465168
939,0.1340856534520678,0.9375939297681378,0.5332228992545335,0.3940378356327459,0.5108800984589146,0.7988669390462594
431,0.6854505037046178,0.0407214001122963,0.4507856601120645,0.8485979357070184,0.8798498438907797,0.269852720213737
288,0.6426974173929102,0.5739488234623946,0.0278741404491621,0.667684665181346,0.0434937250785801,0.9190496597424352
268,0.2240571652729074,0.5723046579957514,0.2831609288497566,0.3562945686166506,0.6842941827460348,0.4443804700610401
195,0.5490759964778431,0.5404488436770215,0.81510074782614,0.3279932148469978,0.0843616384354012,0.7445721874460044
912,0.5158319242851553,0.3353007364187951,0.1153160615274213,0.5031333708770571,0.2953088480797488,0.6779990481693745
831,0.762759990536061,0.9051513741308445,0.2812791122463092,0.7789754656788901,0.812799145777546,0.0036562796446633
915,0.6077929328681323,0.7923508154789529,0.8849285666669711,0.1836483892427065,0.4241735360206154,0.2738923902917231
715,0.0461010014294097,0.6343550088194485,0.8163616023258328,0.7264165366587756,0.3099623767660481,0.6032114928876461
820,0.9887422690147653,0.2398069153525543,0.3750632375907597,0.6770408743349133,0.1566487570062615,0.1748524750785554
345,0.8549209290987803,0.5473244303305724,0.8926530130974305,0.8478355115323304,0.7615431256362228,0.5685701337262935
404,0.5908509528363124,0.8078670475904338,0.0698917628014881,0.4399963835596512,0.4656384361043281,0.4171603487879847
606,0.3773302000360426,0.8172687171520876,0.153409210757218,0.3178023163609078,0.8555750913838979,0.4303775602800989
833,0.4425954523184694,0.1335741333531754,0.7493826732459192,0.6382180064851993,0.9197090996050622,0.836517994921742
396,0.0325362280914547,0.4428061676989474,0.5077614723778341,0.933920907377532,0.3717828815875046,0.7031036753020913
803,0.6729900312604669,0.3661173161994433,0.06477916429459,0.3852589962564653,0.7324325056628059,0.0784260758569776
399,0.3279308158860483,0.9576285706960608,0.7918981212003929,0.9387951067380388,0.5946033294896997,0.1968839863877689
516,0.9345394077589844,0.6485752353982704,0.8767747443671265,0.4493392851058845,0.1299225188616027,0.5045232870871591
814,0.8596337478287808,0.5985638505086288,0.3880308191513567,0.3516479058382367,0.4741755288397175,0.3401275357468566
411,0.3112100765383397,0.0646622267997143,0.6392054186961633,0.8821793723068527,0.6876294591411621,0.2551100355150295
509,0.4943361295436984,0.682958462621734,0.4831486329836086,0.564070859498494,0.0749746597566149,0.9677241079129448
179,0.4004421597993048,0.353602922044989,0.5889223519448449,0.2135802687814945,0.9224642455464956,0.4867960692970612
543,0.0188094304566778,0.6336576016445807,0.3826858786590498,0.5932806041548885,0.8365243956973402,0.0257510899064272
303,0.3041480937855674,0.9688080600809706,0.6525521049483403,0.5836094335500522,0.3047505585735726,0.5645608004034158
734,0.4971650447312035,0.172897042761784,0.2217101236314883,0.6062297022945171,0.6784295401645972,0.3684739263501586
455,0.7556576603864832,0.6039530046114863,0.1200358319324041,0.7445301662299179,0.8967265377545537,0.7267821960540409
823,0.8249808181386599,0.3259415864098319,0.3027862582393373,0.9559875817343418,0.3076582544143213,0.3121813654875713
795,0.7808321431737689,0.0923796941853743,0.7844926648632723,0.8354455760410003,0.7471185878818583,0.5977742055235824
648,0.727269511025967,0.9046280800383408,0.2711964690817605,0.5605373606396906,0.7547684828540947,0.869596329783999
608,0.0388617069003107,0.3095979176742772,0.5521133386975641,0.7586186302298615,0.5438900837365366,0.4379759873938508
351,0.550690614415933,0.6503911341686776,0.575216593417892,0.1650311847421172,0.5720122885822891,0.002989369246651
