sample_id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11
474,0.0579352592849183,0.2887357067274574,0.2768878747358917,0.764362259170102,0.2473595536037943,0.347929032168316,0.0813805325706929,0.2395404875776662,0.8034482754642089,0.1008139842517772,0.8496891802899721,0.016270583668736
811,0.8690094686837533,0.4229466352047376,0.0966206698895701,0.9406609405753787,0.2231987448177625,0.4776634117413363,0.6019152032291886,0.2126015616381425,0.3586928006881484,0.5392754983646076,0.210340901937062,0.2496585518191667
883,0.3366526901221597,0.1733147572419553,0.544796315325606,0.6491245110010399,0.4883498437695674,0.627817330418743,0.7025345815651588,0.3888478036715527,0.2122133795879095,0.1404551272475939,0.3110167886136386,0.5609852432899012
1979,0.04849806069012,0.6252621916757568,0.4549352697959465,0.7306384324560528,0.7645583919727569,0.5578997774592844,0.1055656868021169,0.7917794283790126,0.4160538867769801,0.836723869681528,0.2520897790590327,0.1644189396572742
1603,0.1917041964543096,0.9755136490437644,0.7935329796795896,0.1181015704694458,0.8645080831421654,0.7978009146560048,0.2994880241258607,0.2982138930503223,0.4452120444323487,0.5340224418902721,0.1645338648547172,0.2587592597149561
1920,0.8946282219877368,0.222076197481027,0.1212494136528539,0.9511752969523408,0.353134524094839,0.0045885632410578,0.1034815094316607,0.3817949887165735,0.6277234282206933,0.8422839360036201,0.885932538133227,0.8974200717267983
530,0.7047576878651047,0.957929675329416,0.9690286317155732,0.8096827913632874,0.870299111443448,0.6866421610532817,0.0550581521016187,0.0212007590613212,0.7642497305227299,0.905027584909226,0.2384444712226099,0.6865795087945831
1045,0.0677429952316583,0.1283940557650321,0.8264724334742637,0.0687105112951436,0.7064040350294705,0.5774361049232302,0.3670025691341304,0.2585223267528247,0.6139387922054506,0.3271934030602704,0.2421875580314749,0.6441439633204201
1536,0.6667054293057483,0.3335501393087747,0.5902930802143147,0.358647466172499,0.1436290416813531,0.7268750212670384,0.6147708417203578,0.0851955141311363,0.1358451389544747,0.6224438694739125,0.0588828953816895,0.6073149651706833
1771,0.9341303926385328,0.6767803437707065,0.0266412286076348,0.8635760255401612,0.1190616488973928,0.8487494519699637,0.7659667820946142,0.9219462481155728,0.6525909975308752,0.5868346586648422,0.599284237186106,0.9234988937124166
1791,0.2237523890824122,0.0565440099308512,0.3015302455914306,0.4589095846713466,0.5045268960976219,0.2723252434242155,0.4448087932973068,0.7445269869191657,0.5479076210227093,0.6646643695865004,0.0259104730446218,0.7658609335796589
1830,0.8411398603388119,0.0389341661359292,0.504407542445803,0.997248566473242,0.1031477090432272,0.6752402207711509,0.340481792192054,0.5467094156646436,0.4147350536316603,0.0948682096711025,0.3729671110613132,0.9063782337643422
1403,0.8685549477606669,0.7233356695435503,0.429085912858422,0.6337684668223621,0.4449479626534022,0.9845052176164412,0.8700522302929649,0.972587360668744,0.9059883015333458,0.8762533394339552,0.8528837435815192,0.2802677643575826
967,0.4714032442468969,0.2432948003773884,0.0567195542304576,0.4509670885380639,0.1322087945260087,0.8101182812005825,0.2997997452880614,0.1164332602938099,0.5217618483610112,0.6448309955636063,0.6310473723511933,0.2484181079496521
403,0.7862249872478315,0.3487590766410753,0.939709502080544,0.3778506441418253,0.1119960497807759,0.993663870137412,0.2971235096718954,0.8364973890204768,0.8183051291988386,0.6288435580624692,0.5920083475621329,0.0499509707380576
379,0.0732696480443897,0.4398068318861966,0.7136968862268974,0.4322108684449625,0.1024485194334388,0.6798875353960148,0.8937568101423399,0.9889809621330368,0.1197646126528265,0.5580187858574573,0.8189847322727709,0.2449350347976392
1331,0.3128810948047421,0.1119469330006889,0.7134281261099429,0.3716291069247509,0.5407728876166521,0.5852256847566866,0.3743287049724402,0.0003371715909978,0.2162245945589428,0.9542501055744792,0.1363500267663182,0.1318000769960443
