sample_id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11
1078,0.8082490190300681,0.7728297353106578,0.9981241714722296,0.4092386720447217,0.8183410243699332,0.522743647774451,0.7074596480720537,0.3195552249926016,0.7801224695242045,0.389365786630276,0.8822686495035205,0.2845068453895833
879,0.3721441088976807,0.206605868471461,0.3628578249363443,0.9808733963901604,0.9296846157139756,0.4543726645194791,0.4628205355222811,0.8680092360511825,0.7789720273379922,0.1957064866520302,0.0880387480821656,0.3043221318424413
564,0.6211552039253032,0.3831092830668923,0.8148627096363873,0.2419859581370415,0.8004635834026305,0.0696538576347046,0.2167288216395203,0.4435605119410113,0.9759856737827906,0.1878543036981009,0.9623704257629784,0.7554897463118718
806,0.0463960396821814,0.6451722624547551,0.2712962653852896,0.1840992199070201,0.8052109497794434,0.5517908606028413,0.6374083102143988,0.956153409475848,0.3603270960756848,0.1262862679805644,0.2553457717877164,0.980487475491286
1638,0.1903598771315069,0.8953571365430831,0.2758970555597422,0.5842223360327283,0.6693901533814018,0.871292227967339,0.648273327771472,0.8709867830062985,0.4124871875133707,0.6540533470306084,0.7588698865311586,0.0445022884715714
1899,0.1202096124576679,0.188522758426893,0.7035262831521152,0.0982820656691405,0.9895655639493564,0.6384637232242438,0.6959683048958621,0.8667424792345861,0.4862897949305327,0.8132215601456975,0.7536759976635723,0.3969048540837916
1664,0.7631308883382938,0.3292888255765451,0.2764717737886046,0.0158151690891925,0.4713336492973389,0.2838228527487346,0.3957698138245349,0.391460461602064,0.9650891313051584,0.6518690696473621,0.0147551075613355,0.3238678536219341
1397,0.7316659623431907,0.5550316708782997,0.3632473960126703,0.6593893958967504,0.807233863854765,0.3076719846990995,0.3567578182052235,0.0332677303221306,0.1032120661961801,0.8434309394989713,0.7903801782031238,0.9291493911314092
264,0.5106079756759594,0.1132111931845855,0.9816158615713187,0.4473927473618792,0.1820887865350867,0.6793744671654358,0.98176743033682,0.9603364819279312,0.0029079101742434,0.7791626775149701,0.0224913315350474,0.730310161923601
494,0.4864119276756952,0.9229683382415576,0.1330201410707935,0.5569864026437008,0.4956077937929094,0.393214998233713,0.7259283067213159,0.3936647114614686,0.4321061229918364,0.5576194877463514,0.1897127674509461,0.98777529570676
1826,0.7571860066892354,0.1551467871785851,0.2355449832596491,0.9481564621725,0.3346541925658979,0.7087647300805865,0.2739276597309391,0.7976655913355831,0.2454201169084752,0.5871058414552428,0.0365644681598406,0.5432711211786715
1492,0.9187839809343322,0.2874736269343114,0.5742828042960255,0.3790039491510344,0.933660220707789,0.884264462198063,0.3372153067163075,0.4758167188526079,0.3769979987473182,0.1710726698259248,0.8448398005846502,0.4060616506006409
1674,0.3396055125976527,0.8308978913998366,0.657084026425691,0.729883557642564,0.9099132342108162,0.636404760605114,0.5490666857001266,0.8164204988157542,0.8655813805781978,0.942612064431555,0.1390417622974142,0.6292015414872127
361,0.8746036708524857,0.5371583697795186,0.5888221986953601,0.3876866073891555,0.321280706143998,0.609339563601913,0.8280854042501743,0.8537069357627434,0.6272699161927404,0.0640105741514974,0.7790338357226634,0.7669143354649506
1150,0.0972215653725267,0.2960661065992287,0.9911226269172692,0.2698122504680119,0.3828355118865101,0.2054103303056628,0.5575703456776095,0.5423793587655383,0.5132579729778376,0.8817281224907499,0.52867375342699,0.7950579044643794
1939,0.3383700446527423,0.1064875897465583,0.9003172385958907,0.7931530324086683,0.3123854195082853,0.1372107300906402,0.6706652719881359,0.8255690260411924,0.8299291215212717,0.8935701045581437,0.814575979828046,0.9891141325020784
1225,0.8878977026780012,0.1425028225680089,0.1568536994245233,0.2766650800949918,0.0504579814381376,0.95072592660747,0.1688053729804695,0.0563192984654789,0.9015130487413529,0.7229964276501331,0.2352851750094984,0.3428252790551331
1991,0.5703730558810028,0.542853312989464,0.75379236076973,0.6983749131041541,0.4331531690274212,0.5816408737104856,0.2952616286573839,0.9503331518723864,0.4618431288481425,0.1304437323785265,0.138633130060277,0.4392951413219139
957,0.4897463123094891,0.1816259540004957,0.1943178994972275,0.2369963776794563,0.7499043710694684,0.2174172269156793,0.1158885354828723,0.8106285878266045,0.1590564828100506,0.2407175707474403,0.3839743976598431,0.865898798652474
454,0.8541681867260759,0.9414424443412076,0.8161245558138126,0.2757936585308791,0.755388609306019,0.3453771906592229,0.5644807636786138,0.1514085575240261,0.0801695005894619,0.7437659247651421,0.1411592105515384,0.8653776709899493
1891,0.7208895712967391,0.9449467912345711,0.2778820492852318,0.5118372506851978,0.1584780883984593,0.5480283327667921,0.4093611874551949,0.9525323370451334,0.7601716348468517,0.0543943413159024,0.7083338689629092,0.8740311343641076
1172,0.1619407081023316,0.6126623460270201,0.1842464897204511,0.2386878430252048,0.7284458037466948,0.0324391434386913,0.7594616614687947,0.7617084880221888,0.3749931111328206,0.8410918583823721,0.9404496006347848,0.5561528747007997
1439,0.5942878795803684,0.2460052958416293,0.0637108611046791,0.021030406433909,0.9960910745176748,0.7199410070660415,0.1357511906801161,0.4918772473528678,0.0074701515848389,0.2980464621845003,0.934319087939448,0.2695168663627622
397,0.1171176019475004,0.3222926850924403,0.7730495045656809,0.9813533729642512,0.2315740838871972,0.8830705730367361,0.8615108244719595,0.1495834349110763,0.3728781639457604,0.267539139446217,0.8990470461464666,0.0690471236234884
1413,0.2118481771252452,0.9516346252240644,0.2658687220894755,0.408422834198086,0.2917326486129715,0.2362677432138389,0.9765499526363728,0.5968400014127838,0.2877937805318039,0.961567949694572,0.880370248595991,0.6891532455631637
1784,0.6826363956497957,0.3484653792336729,0.248129812240353,0.3740932127553046,0.0202457599134618,0.5731798803792888,0.5746105686132771,0.7112689821733709,0.6744184983463585,0.5985985395692269,0.3543426156667834,0.6204642679681396
312,0.6717345078025161,0.0458207022264036,0.2335098908348322,0.4301934077578607,0.4148226101789098,0.0913355182327483,0.0573292461778773,0.9689176721882296,0.9675342209788884,0.3437121745394958,0.9008866574976117,0.0189613303772059
1511,0.116837606276802,0.6243160968101863,0.4512289140760327,0.2949168024669503,0.8868139094921339,0.7950820131987276,0.5422444344544481,0.1170118895983813,0.9873939646386504,0.8520059934617169,0.0239569569942515,0.988705425716121
1844,0.2006068507004945,0.035744061388496,0.616188864268827,0.1861146672341607,0.8575363766401325,0.2161204428154138,0.8502913896614271,0.900368204073337,0.4559241717018514,0.2601212849202392,0.1365184870413905,0.1263379859672815
1729,0.0956392725723334,0.4152857048590896,0.6603766262603707,0.574572991869774,0.7705279931262585,0.52499677349641,0.422942862957638,0.9322043840119408,0.920371094732289,0.6745800161941738,0.7167622545265325,0.8608140250439877
1296,0.8952395396315083,0.4555477768594913,0.7467168282393305,0.3881689391303158,0.0585976925030448,0.4919292358398194,0.0413543557693277,0.4842401424511605,0.5816883620350328,0.3496256551958607,0.2326346024760531,0.209361659412321
1036,0.4643661798839696,0.9269262525897256,0.4120116199201628,0.8908714558653907,0.366254842226351,0.5977991321167017,0.2863686184756577,0.2992195954004158,0.917357856721196,0.0767640524603055,0.2281987042482806,0.3407484025271711
1931,0.5484058846426387,0.1978170228345099,0.1154142188147159,0.7504773302974898,0.0922177687688733,0.4678027193759492,0.8706967514044112,0.7305945392968473,0.3432730491078383,0.9035986099111236,0.9324776417191094,0.5364817044488183
1311,0.6774006296120758,0.2989132570927946,0.674321051101331,0.1623524094005229,0.2600202720732309,0.5957423656295663,0.0080840013241653,0.8868949544676286,0.4460086860030284,0.213355347422082,0.8184744041039531,0.7158921601964734
366,0.6498958309789318,0.2421962491729233,0.7044327159478367,0.2712705084966182,0.1100967396509287,0.5909912601064456,0.5521880310312559,0.3631678758263135,0.9643996265384536,0.5961865799332063,0.2916556630245365,0.5470634976039523
1747,0.9107675761384468,0.0647281039616106,0.8334440402669177,0.2892800725675867,0.5095898962972277,0.4140908445016786,0.9245361852642136,0.746904233676595,0.7387349081308332,0.6384300482350713,0.6394740703463687,0.3415943144788741
1153,0.239882797288059,0.2042737627250961,0.8650778152002746,0.9117474880413018,0.609518770490921,0.0302894891057853,0.971144756615214,0.3582908176467355,0.0582272149779515,0.3724600463844154,0.3578237985118448,0.0972091997226058
861,0.9124566148628348,0.7611675965695288,0.0354472287353257,0.5291588875483807,0.7745885946037728,0.9339689415041902,0.4324970974976376,0.6967522741574081,0.2835907884816193,0.9706770498636674,0.7360245507415963,0.5122217415661441
488,0.4162629755434038,0.4502604678458181,0.0062437482565629,0.1832593244992586,0.232620011689189,0.4231978216108164,0.117227211015857,0.6158917783181957,0.2505321388056236,0.0487582626425864,0.9091389569002778,0.0348200826186924
583,0.7163664705107253,0.3541379684350627,0.8270287057611517,0.6607508898351542,0.3483452411090809,0.0829617648084167,0.6423732616212369,0.1909588426493886,0.3927771628138908,0.630954295740736,0.1468104920109403,0.0023983787751583
887,0.684973206631506,0.0860021688138334,0.3021558334290404,0.9310494021001916,0.3999745715047192,0.9881575745580702,0.794221646936279,0.2405282398471768,0.7202645921426369,0.7557579864227078,0.8290234039258784,0.3489481915253444
1048,0.1590772766691661,0.1458868304749294,0.4637530322858864,0.0613026092917857,0.9936699648852666,0.5427138881414507,0.7853427453526847,0.175434743999493,0.6017590390904692,0.757459307063519,0.2668152305841628,0.7018870126854739
613,0.7757543778725872,0.3546997168449801,0.3649605926118441,0.5162782197436097,0.7610004890896622,0.8053333786458329,0.6177530430496754,0.0371900909628584,0.8598840016391743,0.9738910221743912,0.780877974730624,0.2069854022529196
1527,0.3215631397464792,0.2334456485194661,0.4849485049400582,0.5179605881405532,0.2935416340505937,0.5602271094423447,0.0107944911932963,0.0207299451191884,0.0598816743844284,0.489191098778937,0.1027505541070949,0.0984903099109731
1878,0.367817392359727,0.0759109193299593,0.8822509292912707,0.7696799292395934,0.7599162649808795,0.1930734290266623,0.5243792356351129,0.5415131584367282,0.6783178698593703,0.4446106787852584,0.9353595213543464,0.3193181287639931
724,0.8057883856157387,0.909654017861768,0.8705809171503033,0.3681037234788469,0.0307348565122509,0.847329953258093,0.341654810045838,0.6019815019859021,0.1323190374993894,0.3287068368661848,0.1015890167079368,0.3491304520000217
936,0.1140787163639697,0.5523668288707194,0.3424705808778365,0.8212885835542815,0.5177452541770422,0.3040880051288995,0.4305557191915586,0.0398710260336555,0.0518085944045138,0.861232126441339,0.3007387559877223,0.72954984524582
1572,0.1422442659260747,0.8596049228434298,0.34952309759618,0.0369651542572306,0.2546575897739634,0.9900295354041831,0.6163947967331015,0.1899107530250779,0.8201871304344067,0.7963670673132144,0.3287920893915217,0.4201161709707881
815,0.876656876299369,0.4868574689914923,0.3747130511717914,0.0719382028484868,0.5700621322277569,0.2743214079065803,0.3221167661224933,0.9827274270797476,0.8746604667208812,0.2499017664445333,0.5842711207185303,0.2252464602641884
1582,0.0868923097121453,0.967665756994564,0.1443906746744264,0.7794756545721152,0.0328487904558505,0.4760575717645154,0.1103470034118262,0.3822903809952999,0.9508474284829028,0.199430471354472,0.0529458745855259,0.5727690098526127
732,0.5813392431273801,0.1253984168238893,0.3476871276509686,0.2978426837925622,0.047039627680649,0.3324813729247386,0.8005139286541642,0.4769546492242241,0.8641449995770755,0.0916267768046405,0.1195458950368326,0.5710740078104684
1475,0.5470482822162829,0.2353637126836009,0.8394116816967695,0.5770844767330827,0.1263612717599988,0.1337436373456843,0.4973497056752719,0.0037519190881036,0.4177985327210025,0.1246335756141273,0.3776095417708421,0.2187049335256304
825,0.6423618668275012,0.5298442032694676,0.2603795108573268,0.6429028829322566,0.1920537692355637,0.3053004665249768,0.3457410809347797,0.7585491402601502,0.4031228335397983,0.8112851013718178,0.7883881016154664,0.800955244092234
1953,0.8252888435189468,0.6938026844424355,0.1453600167476895,0.7845305907301463,0.7549216539196374,0.3655067760269659,0.0382089926556905,0.8262957890928649,0.2576496618507158,0.3410335519270961,0.1611961282939234,0.1942354093383455
1616,0.3242346984724653,0.2112836463222364,0.400361255175674,0.7094525517477569,0.6480354563437719,0.8422388433968161,0.5862390712314407,0.1893605517879707,0.9242797165267946,0.3880031195418071,0.241935373471983,0.8200581989671842
1651,0.7920765077334051,0.4251254870167454,0.1093923946314121,0.2336565080879609,0.1714791371315581,0.5880235731382639,0.7867313844543479,0.552841545303094,0.4405146158803982,0.4930736024553051,0.0425947982696016,0.624748989787177
547,0.0537173826253345,0.7158899131248765,0.9236050166509462,0.2532596898921002,0.3078187446165212,0.7778398578334527,0.6254876798338834,0.9151095867806622,0.5432061419341089,0.093482696280992,0.450805555261855,0.3673924377110022
