sample_id,x_0,x_1,x_2
127,0.605669190039772,0.0478068481241009,0.8753335094591067
416,0.4063326222212078,0.7768978105139901,0.2772917958357805
252,0.4056973914688286,0.4869069978058148,0.2677567992430285
77,0.3931006506248997,0.1751591476107368,0.8993480659042384
382,0.4702397732278943,0.6469732655067285,0.7707185191111031
151,0.8443888704734794,0.3451942919190391,0.7232058440899781
130,0.1611227362683263,0.8442070037545407,0.8516933947663654
328,0.0168438436393705,0.1862643195954935,0.9016123353978948
493,0.5768471515451274,0.4809031098319305,0.2461049822136789
420,0.8489887543380209,0.2938919481715588,0.3140185343369602
149,0.0922020028588194,0.9403605258457536,0.3900228714683884
160,0.2954598621381799,0.4178908312859402,0.0616565787719147
300,0.6886565239023955,0.970262098082859,0.6787529203770143
120,0.7928597762999797,0.7086495363588909,0.1120631410266842
441,0.1163268049875238,0.0272623220337092,0.6326378073927383
182,0.4205304061163443,0.4237339618155196,0.8940342851952049
334,0.7145309327250459,0.3460427149094727,0.7887414098428626
391,0.662533611419189,0.6551986499138889,0.8860237019362558
231,0.1078733091754249,0.608740106184954,0.3463723981382561
202,0.4563148654558789,0.3495735891809092,0.5640069465898899
293,0.199721559404469,0.5317361842977382,0.0366660814107055
90,0.7566278312901167,0.0758256580320471,0.5397392405706215
243,0.5217617283473729,0.7562928884365554,0.1632866181999989
192,0.8300488507754538,0.5656368537190813,0.2957644899463296
204,0.3503808198287237,0.6604224679584406,0.4889135969514237
461,0.0521854916867603,0.7287915333937186,0.7931250494549288
144,0.1780942327508494,0.3666571191068644,0.3804710425056031
280,0.5718106729821587,0.302198043269421,0.0113607972802377
319,0.9728380425652596,0.0428873571033234,0.1854099765194803
277,0.9518096769566804,0.4373721949921245,0.2270771558474173
259,0.3104493946740631,0.0348679429438462,0.1453244535994287
190,0.1366309060961181,0.5765348954503082,0.98379862330173
117,0.4089712822509014,0.5639490932042515,0.0206781705999051
417,0.3844996128957642,0.1438083105817874,0.778197216463131
115,0.5565446964246297,0.4014834361139083,0.7116942667718392
223,0.7287703908666895,0.2869072875137778,0.9548678193039434
363,0.9448315484682064,0.3682951083598829,0.5060905796054557
399,0.0433962787899764,0.7948844161276726,0.6100973526424874
405,0.3082420083917365,0.5616903103226568,0.8303364672919031
102,0.0687570687544167,0.2974845380295306,0.9061926277805028
227,0.6262055872433435,0.0948834595672076,0.125381000521837
313,0.3382646236974501,0.4846778632376703,0.6693426850494915
212,0.6576044702778743,0.2504676438044231,0.6715716091919611
73,0.4623716499219614,0.3148867661721214,0.8905494814743957
431,0.8643517733634131,0.2287315500988111,0.7295233928350744
419,0.5894824618166958,0.4824569871487291,0.4541562054442949
435,0.7846018997491312,0.241344681594702,0.0840532943099276
398,0.3548621023648127,0.2948382535068294,0.6134810821569597
387,0.5006323543925437,0.8001123442404262,0.5858748207222702
492,0.6786103817346772,0.925657917945789,0.5806923194699752
70,0.4199706176875594,0.773508891650494,0.7479241551122289
75,0.8912253046455235,0.2016493796250848,0.2801789214410231
221,0.0380129975193561,0.1354893376823306,0.6557594277819278
87,0.8283982598654532,0.1225904615077665,0.2413396679297862
446,0.1565297603329961,0.0923159512441435,0.598031291592727
489,0.6597281280567506,0.376289375960641,0.3982364496956079
481,0.3888862614901069,0.7966056408702781,0.1426500990688521
396,0.9770922646194676,0.3099030430507621,0.3953855371808455
246,0.2317410371396735,0.2315813639371778,0.7750256330800476
153,0.4299146352817193,0.7116026443086209,0.2618581993603399
434,0.3763804178168816,0.394647542923924,0.2746423354042384
97,0.5911033608422528,0.6836124003731335,0.1404146834099425
154,0.7398511503309981,0.6014922235240114,0.073347612784946
137,0.2112819235971596,0.7270479250860012,0.2923501295509619
