sample_id,x_0,x_1,x_2
312,0.3614581516989197,0.6991467993617717,0.0707367156197315
156,0.4019379925145695,0.5334421213574924,0.8452836189263647
432,0.6217978492730529,0.8726767342936829,0.8890588352936833
485,0.4737805746282589,0.4505500319991159,0.3382252935220403
200,0.7626006445364225,0.6790005246931125,0.0030085110582464
197,0.1007403619342337,0.0334935327334758,0.7263763265878654
356,0.9464136687790288,0.021744766034797,0.3118520793957929
297,0.6863862595766554,0.7363362654160913,0.547323585076251
323,0.72262735462839,0.3008297690548736,0.9898575327225092
402,0.1232799995197081,0.956202281527336,0.3636539796505526
362,0.4601602229304812,0.0697416791972897,0.9279804660632796
436,0.2621158503329884,0.3823489942418028,0.0759597960623583
350,0.4985999941595975,0.8643174924159631,0.3363856227965476
94,0.0064464214762976,0.2179330004189255,0.9156304287814266
86,0.0020500215104453,0.9640754949847152,0.904214032857389
270,0.9225714563017264,0.4441615809548216,0.4744108029710787
205,0.0376188609133556,0.6161699140799544,0.8624628667841548
161,0.7533284753698225,0.9637673643309852,0.6004121632437004
329,0.4599215578065489,0.7653110180210375,0.7944425481966325
339,0.1950582286901983,0.341325537476124,0.490115473561865
158,0.6824551909748156,0.4030521710531957,0.7985215482198196
393,0.915042599625656,0.9974970730361908,0.4222671375643936
271,0.603091180578411,0.6877235287240452,0.4006136126840072
411,0.7062306835037028,0.0052996733051585,0.4404368232453146
443,0.4850455654310639,0.9026996415750718,0.0869491804281701
84,0.747341257008866,0.7402280532796771,0.7856794623631274
226,0.9084944794750194,0.2557684696904297,0.6629912415749861
96,0.1251138994875492,0.2350731446165381,0.1318410418997944
383,0.6514731289435102,0.0174374348504459,0.865414339127407
369,0.4474959511207581,0.4269160850441953,0.4956138307051088
82,0.0576949887326949,0.8192300167768312,0.0630646796597517
175,0.975495031337956,0.478430046132655,0.3137534863358358
449,0.859540092377148,0.1507046419116706,0.4424949308586172
146,0.3244578835676223,0.9387251953379642,0.5955321069350278
191,0.8264492813319947,0.4110264759152184,0.0539812314751222
78,0.943085222281008,0.6203148197942143,0.0665995811294748
209,0.8756966726947033,0.8751957717247659,0.2039603210746427
408,0.1045339556440982,0.2621264340823204,0.5685967259774061
105,0.5961504877201476,0.8801318237085595,0.4393281888786793
428,0.8839757849061329,0.10127787740472,0.8660182829233813
342,0.5689770637042988,0.6425664929401609,0.3289878248406837
257,0.2558581972325292,0.6938423248690049,0.318214601381547
439,0.2225267781015021,0.0547496821795506,0.8173092159322422
452,0.0310898829612064,0.2789852492379564,0.3650305613179195
374,0.277531668858614,0.0006771224681028,0.1704930382710547
272,0.8376994753892494,0.6382276350162204,0.3835075133035629
99,0.4684704077900019,0.3250889317229643,0.9353074714391184
179,0.2383056785370992,0.252050049299293,0.8149986029647387
426,0.8381456564583691,0.664511039008043,0.9781486961198512
381,0.7252124177066123,0.5273306810400058,0.9621907236709414
217,0.4924773719052316,0.863045496070531,0.9103838641139832
400,0.8008843195986096,0.1129664161221184,0.0951552687917283
245,0.6224201530766795,0.6265442056870925,0.5161380382923206
233,0.9675069502501188,0.3323796171243222,0.3318771210034817
355,0.9531681588284086,0.3981047980357223,0.0065594413552479
254,0.8701004367702813,0.5756589215799194,0.542751291067604
437,0.7162168050944294,0.9595417494407262,0.7314486104797043
239,0.7614395085260279,0.9458953365350689,0.4158322607717013
284,0.2809505647561975,0.3287173476824246,0.4094071140702045
459,0.2298252556786896,0.529500568500503,0.0310001558071412
123,0.955391045972996,0.8991654790291729,0.5299566665698482
450,0.2053634207380531,0.5247071961592675,0.3859080696453098
403,0.6157979629774851,0.623235676363852,0.0915658079828628
422,0.5928553738379613,0.942428385322418,0.0935523240503441
