sample_id,x_0,x_1,x_2
244,0.9266394191368376,0.1890788155179688,0.2313923426012936
340,0.5296674899092796,0.5942837493083025,0.2056367549202611
265,0.4104274945983984,0.37200567110296,0.7386659286216376
157,0.3808437632796688,0.3201987092492123,0.344514529760459
85,0.1750190525873529,0.7014189979231379,0.4651454033484558
358,0.6244990594784459,0.7181762597625957,0.8461174641031615
406,0.7905738274337379,0.1532732357560118,0.4165900752003125
371,0.4947915716935825,0.758394543605648,0.4308316912308624
159,0.3996720551701599,0.6527905267921753,0.1223028625162386
376,0.5359744661272631,0.2983090458048196,0.1486275051974756
178,0.4331115366468112,0.8275836355945307,0.1614418491226545
166,0.1651691719804471,0.4717055854745912,0.4836173841663544
278,0.8172658817115317,0.4566503708866373,0.2658700641971923
256,0.1219790467012731,0.9167533586121126,0.3515815353288505
141,0.7058784742806494,0.1552417823262606,0.602201793426185
324,0.4141172707999443,0.0361968862527664,0.1162197910426674
89,0.3418710284811613,0.2197202811937976,0.7544851863636914
499,0.6363091066766644,0.5464484897382151,0.4077902367396325
389,0.0137843591354096,0.4694035588370921,0.5730888906780501
72,0.4481143305458149,0.3853221152851946,0.5453654607082031
155,0.3364284736147409,0.4953302157261206,0.8259330165345008
118,0.2964023021267793,0.169292681217781,0.3597122930085469
442,0.684047328869403,0.3561372203056487,0.7908278603411573
326,0.3019902987133218,0.8336196318353959,0.4028108332259368
482,0.267893898890596,0.2893409724377003,0.7572088030681575
129,0.3297192708005075,0.3049786940755792,0.0991670465540952
237,0.6815906909983058,0.2708165917115908,0.0586727469043033
335,0.7748408926675459,0.5596144427423048,0.3270866009671139
440,0.9860580496398934,0.4250429024294261,0.3027939891485566
234,0.7880008118793946,0.1613183630806335,0.1744497340759856
315,0.4354368165505926,0.4069524919308465,0.2154282825749968
384,0.3706786052107899,0.5482164367638546,0.7002681855021182
267,0.857501928953237,0.076286235440257,0.3531355624448418
455,0.666216191252806,0.0840187948629097,0.4610952984974218
425,0.1677956457672049,0.3432834089344664,0.3259781989401774
95,0.3744973126678406,0.6345463336887296,0.0290182450324503
188,0.5314070798501748,0.8588755165486185,0.1866340814900369
68,0.64172921139244,0.3376960663769274,0.4849068646003595
220,0.5736922074265898,0.702835387919687,0.2188847522237296
167,0.5997662127866003,0.1594418567533414,0.6991145735163986
173,0.8628502923878855,0.2393456567637475,0.301994343606177
451,0.2520389534847717,0.4610611136748627,0.566045470654644
469,0.4319908453789854,0.2571228147644998,0.8588247844448311
198,0.4557054397840966,0.3624319027038373,0.6373450638028738
249,0.3979985649368254,0.7921365725169915,0.2430620829794656
184,0.7778807273414604,0.1144744114038551,0.5418135346230492
290,0.3688052425642045,0.4348032345090251,0.7829389808440451
385,0.4431583605816325,0.6114431919354854,0.1731161733016148
255,0.4268460149719803,0.3757168122527604,0.4662997047627648
69,0.6082961875711349,0.5527351221012308,0.2105809053039858
215,0.8235022762750815,0.5738581685819899,0.3225691233047001
292,0.3032997561152789,0.2722795540250144,0.7349587884129418
273,0.4511683551889179,0.7466987505309448,0.4571283374445469
438,0.4771890383070669,0.405491330550068,0.2522010898095547
471,0.7705913104050519,0.1409934545730477,0.4477462701169755
288,0.8103393827923961,0.4418194016582304,0.2555415321161965
225,0.0814091436724298,0.2656477107027809,0.8272833889087975
353,0.5069165710452371,0.0453880023255864,0.3403249885250795
122,0.1315519998230924,0.5136235385705548,0.7072934117030959
397,0.5453267774299322,0.2431691201833043,0.333702119477156
294,0.1024190140615429,0.6066817919635387,0.5570745169727961
276,0.2904235964108841,0.1706178657679052,0.5228177338716385
164,0.5614352243742776,0.2686043803490585,0.6726374689146327
195,0.0592074520627337,0.276608729168712,0.6578231553312411
