sample_id,x_0,x_1,x_2,x_3,x_4,x_5
355,0.1829841652113659,0.9891638326309354,0.7820784875726388,0.725022690268555,0.2376944707051861,0.5364607411493209
305,0.7979342483936825,0.1271994559746676,0.9980221308856156,0.4627354597236335,0.8374546636868824,0.8226596663934537
513,0.6272163846398786,0.8279502540788655,0.277962475248976,0.0345425287138694,0.9856539927595572,0.9638613887703984
700,0.5093791038641882,0.2041531855646892,0.8854218164878433,0.2100378650320183,0.2144248867324628,0.2956867662883119
797,0.9974433830860608,0.271528842539544,0.6997839594453538,0.9820102723967624,0.95720173805154,0.9097162656233304
520,0.5802683955380492,0.8849881549094643,0.3859266908797448,0.9060528883283784,0.9882200961937458,0.491682373981648
587,0.6409742949311028,0.0336880436512027,0.4878571641541346,0.0563556243130001,0.9476347904116774,0.8506519245303744
839,0.7030714098368559,0.0761922641691367,0.1942941735420588,0.6199274796813113,0.4517091977771954,0.2080156384895547
231,0.0662290480719641,0.1750867377698483,0.8625574914882469,0.5303011997666051,0.2620020857536966,0.9954779268179929
728,0.5246517546552439,0.3912607741099098,0.9500895540225646,0.3451217901312416,0.7280411429216359,0.1102759469465168
874,0.978304364584356,0.0017948972283809,0.6603981297517999,0.2798376142196055,0.6066405547924973,0.4434050998749379
319,0.8953846932489674,0.263375645533802,0.9005209356916363,0.901581654496927,0.7303363739805379,0.6686796282423797
866,0.8121886523737072,0.1069330239337833,0.992452767232598,0.6827735755086297,0.4361234155919626,0.1179683301814807
857,0.9869459740857794,0.2861128446387665,0.7507886560186311,0.1103422008346358,0.1808415834409965,0.9611387344234074
501,0.736491725802191,0.307731517483116,0.4671964319293442,0.8437280006704506,0.2334577128002747,0.2882243127452135
421,0.8012985558497718,0.3170609576371068,0.1684573878769461,0.0110440299636651,0.3850601750309281,0.2062796898050363
894,0.9989505551698514,0.9756986758816054,0.707086842812574,0.0668023504981375,0.2279478200338001,0.4517787972602741
290,0.3486414817386076,0.4845635098640479,0.5263766595695442,0.9513482099124162,0.1315745572601095,0.1347593551565218
364,0.0102186379748036,0.8995305082765467,0.9647658692034368,0.1200976539091916,0.4859698107517733,0.7296586818416751
737,0.453259191548465,0.0436290252411453,0.7565356519073972,0.2409777605146037,0.2530279777854026,0.929017836299864
784,0.5707073086437061,0.0939801605373213,0.5358172367652336,0.9544419379077088,0.3150846479446211,0.2338155979876395
272,0.6315246368691086,0.9297478436409812,0.9261264117071872,0.5883585901854601,0.7495460260599874,0.3257888561263843
889,0.0753956319010606,0.7784390699033834,0.9807999590703096,0.609862199053136,0.1875724352802102,0.6646009433595654
928,0.0539366545877124,0.9236904760750146,0.0433726221532744,0.9607444602162732,0.4546252365581928,0.6637743843955256
951,0.2832639839016304,0.036967070696172,0.2543815826280978,0.5071577536613914,0.1273932662662803,0.1086047138077884
818,0.3626062088533061,0.2074158456154312,0.000777958916597,0.5025819858017616,0.744078159010305,0.8721075591117687
193,0.3228107717199404,0.0997141412874984,0.9165239827913418,0.9775931761716252,0.2640675645386459,0.072864350110672
