sample_id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9
769,0.9002655207448664,0.2927554024542291,0.9632672974620616,0.8912271837150816,0.8257944965382525,0.2330317910702188,0.2753742473574374,0.9921545103046866,0.6704839002051654,0.1128450499612033
1752,0.5393604199583288,0.7374919153218537,0.2505959257738578,0.4035737455047682,0.6827122367797905,0.5241317479803723,0.6604417970280285,0.3505571063550053,0.534242949436874,0.6192931118281387
1410,0.9199914969441856,0.7909216548150423,0.0945800136701145,0.8307860433663458,0.8767728461940123,0.7338043868994428,0.3085168778556239,0.9328694429346418,0.6499918605581412,0.108902765307615
1917,0.8239326537508604,0.1247554611518394,0.9469351278599856,0.1223531610999971,0.1690591132019013,0.2551583674434056,0.6571622836459998,0.993164399504198,0.4380958430863043,0.1346033613191299
869,0.8210484058262804,0.6927132324985062,0.7812000296877923,0.9412006604364266,0.426287206835296,0.5923713736407987,0.0533577080931482,0.9597600067360674,0.2198582349760836,0.6897567448838069
1881,0.4771828875247028,0.2636892592585284,0.9618212065621466,0.0838083147969386,0.7944851484864773,0.3822962125352948,0.1771793962671424,0.7179583368643031,0.3134461011210414,0.9506303910344768
1388,0.5733884178099834,0.781165555543901,0.5922114724299529,0.7105920700144815,0.7725365814002523,0.640462030276152,0.0529693456187846,0.1325317178198014,0.4310255275485145,0.4295409503276306
1160,0.256380614853947,0.4190980316070685,0.6227611672721497,0.8063016355477625,0.6501434180852356,0.693912691175045,0.0144610290612039,0.9099774588088796,0.9611300740516124,0.5236810084893939
1830,0.8411398603388119,0.0389341661359292,0.504407542445803,0.997248566473242,0.1031477090432272,0.6752402207711509,0.340481792192054,0.5467094156646436,0.4147350536316603,0.0948682096711025
573,0.99287027053924,0.9043470665784036,0.5436021100063829,0.2862558526315065,0.7073283856000617,0.9730739034807692,0.2578894422312887,0.918242985193075,0.3975793110074796,0.1700423228574387
1350,0.7954474629584105,0.5131923989496053,0.3791795464675928,0.972112916325928,0.0486465764050991,0.0021169039209005,0.3996858733628516,0.7074503509959008,0.3711819371339168,0.7263541641436336
1382,0.1886651000180213,0.7937068789546364,0.0146733820566845,0.7041303595660503,0.8731688604796162,0.7209464784167161,0.1897329542067821,0.4019337873840124,0.6682094427881214,0.4574142271763334
335,0.6366864259910507,0.3866174306859651,0.7915387622984876,0.9077539117758304,0.9123417627943036,0.4924321595741668,0.8991933019857818,0.6357854876885232,0.1316922032425669,0.6627589443003407
1062,0.92405632338051,0.5580770657569656,0.910675512256889,0.0221295273750099,0.1280465948008629,0.8445904000182632,0.3931243222862638,0.2823493746881085,0.7440113225963421,0.1944587250178025
417,0.7238880951998518,0.8304580932255389,0.0776478622124318,0.9496913481921038,0.0465250325361281,0.7617873730727637,0.3971968281223213,0.0720078386455194,0.9386780353610082,0.9127339920464848
1976,0.6589222141943429,0.8789046499115731,0.3148473907883906,0.4413856798300687,0.3751438313769897,0.7690682518429285,0.2620594282200645,0.6431709782330461,0.9286465762938756,0.3182688872411179
1834,0.7012099127718767,0.1522715400775411,0.5627268015529335,0.9562802426453538,0.7589494969511054,0.2664662660008556,0.3929972305139942,0.0594962090181179,0.6516641466280914,0.2027193196444808
575,0.3537846035246595,0.505185698540746,0.2836507355370027,0.8605500690366343,0.4051436049682673,0.0757705069316766,0.7003679422383557,0.947780589333212,0.4634275841706957,0.634896523354163
274,0.2863668976520067,0.9981950352433122,0.8605930788531977,0.5696464815356272,0.9788983012246594,0.0444818770531076,0.1539194679486051,0.6907276035856428,0.6832718031767702,0.4436580314490889
268,0.8443974486141905,0.414725364495739,0.9599418012361144,0.0375127676431321,0.1937630437466192,0.7323955509705724,0.9403758039516518,0.0077371854111503,0.6422623683194109,0.6887179198995913
504,0.5357268577087877,0.9732890705435316,0.9613953106591536,0.295355673838939,0.916786297235394,0.5919036712084644,0.9993456912336588,0.3194757140378653,0.4368230830026302,0.462111987385387
1695,0.033516050121952,0.8128203091554388,0.8868836924757229,0.3602449428303359,0.7218902640571493,0.0203520922369929,0.7111812892719702,0.3264435875636454,0.944617603884743,0.7459220016056091
1892,0.6187211040319182,0.4640853039921395,0.1064471694489476,0.99230204579319,0.3883259264983617,0.3425763831330152,0.5127632796519996,0.3921210384595278,0.4246184276478597,0.8261671646266486
1227,0.8558543699032177,0.4903999795351548,0.0115317552844727,0.7097229201858761,0.4965860675074568,0.5523847912373331,0.4537673102852002,0.0714104199078644,0.2265403820277466,0.8541831934539004
989,0.5259334904538799,0.4199000187291173,0.3707752759869574,0.7630875483919185,0.148294889791012,0.9117124278906196,0.726984723452814,0.7356210813521522,0.5482481810806515,0.9721480090209408
1144,0.2316598547842094,0.5058484674013832,0.3350892707154005,0.8481535152027478,0.7989579096919336,0.1280269871695996,0.0503962821052119,0.3099230336727652,0.0896153882503483,0.4276363216732805
499,0.7690438953705524,0.930641104623175,0.3061543372072403,0.7744728658918663,0.0005758514479657,0.0650528839322156,0.9300360834089196,0.3831959819329172,0.0064045323783566,0.2701425177344996
404,0.7344473187474776,0.7619356527017784,0.9335958533637904,0.5351670274241378,0.6865579142840285,0.4841390688328694,0.0955249554749754,0.9831143580927196,0.0903586736479302,0.3198953353507291
309,0.8004708034939343,0.9424874875135356,0.3889992025489174,0.9992799793647544,0.9992932167523352,0.5993097131796824,0.3732416606310572,0.914666821944976,0.8995376207971033,0.5142478819704983
