sample_id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9
1803,0.0499303898511172,0.7056593437227612,0.4851953091945139,0.5099924343024551,0.3276467256584724,0.8511628401516839,0.9205160358106136,0.9038796622736062,0.3593855924938852,0.488248731489675
1159,0.8132198027499602,0.2795639425574746,0.8484570225875046,0.7555686560827406,0.1645331602982244,0.5750770430817777,0.7428933539302699,0.6660000299635555,0.5056994427648278,0.7648372310552034
398,0.553360530339373,0.2281657814751486,0.5308218010358027,0.2262833196027598,0.905873236396695,0.8255097528385134,0.0173510828266111,0.2958084176383742,0.6307408894848864,0.7785057423741067
720,0.2551058301421057,0.8807838946511292,0.9218894041537826,0.7497700381254723,0.7889614144503492,0.3761841437186542,0.878496332614632,0.4422143961655081,0.7542789587957317,0.1136455270010145
1590,0.6113277545052594,0.1202705860437166,0.8765994959620699,0.4078423567882007,0.4121348197466152,0.369331985098866,0.2239422791521785,0.5566638331078688,0.2795233614287212,0.1141311600678421
1421,0.4255179495499188,0.4702954154632895,0.8368512958568868,0.4630183061753633,0.9581769297539344,0.5122897227831769,0.301502209513995,0.2503806162230544,0.8137265654947393,0.6665582864151867
844,0.066973474722649,0.1180732141950703,0.6793723088761494,0.192242449972936,0.5325491302998325,0.4464266626846567,0.9012812263488896,0.6474577253187861,0.3478225249387476,0.1232512878880971
1809,0.0346338704379878,0.8042488705571462,0.0028565464073113,0.9344091842162722,0.2502036681495209,0.7727951328344214,0.2729082983005218,0.479035299562019,0.6523010334612241,0.1393001986027603
987,0.3957541204457964,0.6298764201015052,0.9319948223075308,0.7546086179046794,0.0141066939057118,0.0500220444156911,0.9079671188966508,0.3426916508873173,0.4493382672929144,0.3349447366421131
1422,0.3028229514498705,0.9892064739382652,0.2800166718377821,0.4715382680718846,0.3156777107306462,0.0095789543385056,0.3899005796947055,0.9416600127985664,0.2010214806063529,0.2314026346469773
701,0.2456097108173107,0.7690061038824121,0.2491139825876094,0.8037378446849601,0.713289639791042,0.0753821527136827,0.2500659295839008,0.8580927856522524,0.2732225268283336,0.1103843850208493
816,0.53203284111666,0.4056578256327257,0.6765578449826352,0.0349867506000923,0.5124291515782732,0.4364814430269018,0.9379342768557706,0.9661630718197785,0.6617035617795543,0.8143745636691159
1788,0.3822746098195427,0.0928030803869765,0.8554128636937344,0.5677670854058667,0.8277597122450567,0.6573521862397177,0.6825532556889724,0.4523368546773209,0.7304893145224302,0.7675034182735351
1264,0.4518291149079643,0.933355886825855,0.3253700406937894,0.016073450892684,0.3227471727041661,0.3161817952873292,0.1852563148429337,0.3572882755602786,0.8879065702254579,0.251858769681494
1076,0.3964396631275733,0.8924228831312463,0.8237032573922373,0.014138072171284,0.8066588779692813,0.7574109543216672,0.5981834119428185,0.0811441401839038,0.3067741259903591,0.558813556801812
1150,0.0972215653725267,0.2960661065992287,0.9911226269172692,0.2698122504680119,0.3828355118865101,0.2054103303056628,0.5575703456776095,0.5423793587655383,0.5132579729778376,0.8817281224907499
1944,0.1370671455571967,0.0697262662280873,0.3616869393606687,0.7293759536745887,0.8998317850563479,0.4020141591856643,0.1800317547009025,0.6855161157597166,0.0345533085449551,0.9483003596172156
386,0.7480375205824941,0.2450452770121275,0.5810172537860329,0.0862244476709912,0.6628735726589071,0.1754206192807022,0.8161119518513789,0.5214800829195303,0.0709626942349931,0.2078540196907426
1521,0.7651427884388491,0.9552901343907472,0.5823154763568437,0.3437830946442868,0.803581691406669,0.3138496552579699,0.6789046474896928,0.7365260110603289,0.261503035594962,0.2859021923770574
1253,0.8231241351401907,0.4590519642020108,0.9096346230445936,0.5010062836123368,0.6038653900366611,0.2840233206708916,0.5386326796049042,0.5318225281030013,0.920659137791108,0.6168112258786019
1321,0.5886901037228576,0.0232001251129892,0.3905042669392007,0.1039946026866547,0.1230336445905217,0.0945388688417368,0.7442571514763161,0.1198603654840286,0.5957789205403504,0.4030216178714317
1819,0.1734834445520242,0.7245885391009119,0.9313626753295742,0.6370986981209363,0.2418682727319898,0.7819013638519059,0.2524222308276774,0.1094505460657512,0.3087058385833038,0.8628974554493319
