sample_id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9
871,0.030819999879927,0.9371801439443228,0.1121639234815405,0.3041912287077837,0.0319676327651862,0.0394799221774393,0.7102776193368014,0.3252659321305793,0.7017629860705181,0.6634902619531019
1551,0.8919023079169783,0.7584875957128095,0.8054482851216493,0.6113249983310586,0.3088738671716204,0.5797924666396601,0.8376317037606414,0.6871218179919318,0.1642809643018979,0.7065854127030343
970,0.2418767375625297,0.2584407759906591,0.4520917221594547,0.5951921133371342,0.2644072123389672,0.6289738143230887,0.9615330523410912,0.1805798918791641,0.9245989503646256,0.6137622857458879
1444,0.2645761911728924,0.4908066081099494,0.9369875630786544,0.1785099599583084,0.1621656065668876,0.0930707326511203,0.9696068281310184,0.9960722836723044,0.2389978823082778,0.1804526318510564
1770,0.2812529803948386,0.1958733769558034,0.7125975460883271,0.6752126489563409,0.1849133786883204,0.9510409746448032,0.9820854151235195,0.7380866944382464,0.4671685875066531,0.3664495213904355
1294,0.7474900136395972,0.3114539294382987,0.7716760585628679,0.1747862528483406,0.412740175143706,0.6525485480211471,0.4559536079818324,0.3144776821370746,0.5445336868170335,0.5180525906106948
729,0.2283829068421486,0.3315595428822481,0.7577995513032943,0.9604384665253132,0.1286919447678169,0.8229952637154393,0.0712801809579849,0.1279534927313844,0.1781081820620065,0.0262621091552493
1730,0.0324214259600949,0.0437164239535544,0.8000878656861428,0.3294241150129574,0.6914563621377583,0.1975756527897023,0.0265249511254479,0.0908229706186947,0.0836965724576348,0.7452426980510283
312,0.6717345078025161,0.0458207022264036,0.2335098908348322,0.4301934077578607,0.4148226101789098,0.0913355182327483,0.0573292461778773,0.9689176721882296,0.9675342209788884,0.3437121745394958
1343,0.3600456634433154,0.462721580213407,0.6892303013850597,0.0218572747818826,0.2044034829323384,0.2546504987134663,0.0598760259301649,0.2333396986963619,0.2188367089818021,0.8019330863159227
533,0.8333271300184448,0.5124872992514377,0.9948016467582425,0.2590751745383087,0.9224725121943032,0.0290061024099709,0.8080132764490279,0.2233911296313999,0.3258607589461926,0.7514639528301035
401,0.6610188737461788,0.8819011752490687,0.6562743733301283,0.8118743594580557,0.7634536695103543,0.4349875257472411,0.3284688463008716,0.326707829096399,0.0796942905863234,0.6999544292798887
1024,0.6564738341337671,0.9743281599431872,0.3544257513191859,0.1313885227854329,0.5422700066770493,0.6420758173823037,0.1609975981547186,0.0502207005958269,0.0700391204431319,0.2048137927073861
1365,0.0644393609389115,0.5941203612780688,0.7759163139023454,0.8788230423123353,0.8428500557730387,0.1919410320998505,0.8194510600732793,0.4643507758673074,0.1614855466381556,0.8234981558007562
901,0.9587915738392204,0.2025208865702339,0.9155503808499532,0.8422595364610213,0.4114197339843096,0.7908961676195447,0.0421769942902413,0.4896250241700294,0.2538428871242202,0.8903099082119492
1210,0.8201337358372272,0.2271797429998752,0.7159025358932246,0.2733653290391581,0.9234843139967898,0.7962293404640224,0.8462678770757857,0.206685542719221,0.4007252451559748,0.2613399852306404
288,0.0419489114418012,0.9092226081161804,0.2960337722360822,0.1963920268057952,0.3420913094787911,0.2322513948767718,0.0188468120300895,0.526100704576837,0.2832177009688125,0.4965643352045796
1878,0.367817392359727,0.0759109193299593,0.8822509292912707,0.7696799292395934,0.7599162649808795,0.1930734290266623,0.5243792356351129,0.5415131584367282,0.6783178698593703,0.4446106787852584
1459,0.3636347555129835,0.8588792469103341,0.8604450981383117,0.8671482482157267,0.7811407504766834,0.5981762608889624,0.1383757149361269,0.6178420691687124,0.1633537662160387,0.3487171965291915
1146,0.0796101086922257,0.3092410617239384,0.2224476340886074,0.1266768605813519,0.7058122419512746,0.7286239160799759,0.7781402839862179,0.6144432373330201,0.4470918807839962,0.9022341304159296
276,0.1689082933027984,0.6499621066034518,0.8234737273242536,0.3164986157886965,0.4807159112623108,0.3391621559241511,0.1787248205767079,0.3724145452607204,0.4647889957164223,0.408169186052493
1474,0.518661885730981,0.0889621854368907,0.8611772661619219,0.5586656296173933,0.3705296858304356,0.4817928025578405,0.605896930146253,0.1438752983938585,0.6145780983237468,0.226312032635265
1734,0.0825354286749443,0.0572492280730868,0.4214473718974912,0.5021731831573794,0.1337735279856927,0.0126072993906692,0.4393949796671297,0.3997517610722218,0.2606478590782579,0.5048246765325517
343,0.796125302654491,0.6970690548207946,0.8680910910201685,0.2663144108765354,0.1424897290668343,0.9484100008425774,0.2677139437647106,0.5037634050711292,0.4819799928630857,0.4006244553729886
328,0.2037577260049576,0.5951875315374349,0.3732919811123652,0.9536613798887132,0.5470201915819465,0.3564485444189438,0.4496633584302035,0.3368450476260593,0.1994250811567916,0.3732527033858582
540,0.5293430487480311,0.1263464680376071,0.8781328998100713,0.1702209757731303,0.4119817540883668,0.4831222169250628,0.0962443643765391,0.2777329283161055,0.6098330042221012,0.7930536273258646
1647,0.2796736018826543,0.5667951504560409,0.8803571604793051,0.1595579095899172,0.7670966664471266,0.1816515983476535,0.4528745201505138,0.9622851822580244,0.5622111304749596,0.9799600785668976
1453,0.6609418410827463,0.4276077336624779,0.929537439800582,0.4906363397017309,0.7432031154654567,0.7569953378763653,0.0165067223668302,0.5157615308903417,0.5090356004078218,0.8317735708242351
467,0.1784812671578807,0.1951099328627302,0.2983186818678263,0.024859159648585,0.9925346212879136,0.2565279182696819,0.7245735694380503,0.3436400797742024,0.8372879372583721,0.3079040431135787
1191,0.223359636980638,0.6312159678350754,0.897850572477022,0.0774949667419233,0.7971789394680967,0.8417180939796278,0.4809672223787579,0.0022485973385344,0.458447023392333,0.0652181053163294
582,0.6142244526284976,0.0284907845852615,0.4944152253332142,0.9860672464010182,0.573428472878947,0.4111644078355609,0.3178711414142918,0.0446648307199882,0.4220516839806219,0.1811218391807885
1139,0.9277838906112104,0.1578760668783677,0.6392375997137835,0.7904051598372633,0.4855424136547909,0.0115394699548166,0.5561119171892142,0.8974090882472086,0.3101625692463184,0.4118736948671097
972,0.1251580885981359,0.1097914031355479,0.7570903320866152,0.9787904478065657,0.9050879536039322,0.7752422156073957,0.9652901298211122,0.5516303797236196,0.6330901188704394,0.8330187172663126
1731,0.7778951865304039,0.7381936989259575,0.9985417977730472,0.1066423954783588,0.831616932257108,0.998248094674966,0.5915676360228291,0.1060146492677207,0.6653506152850449,0.6974565704405916
1101,0.2537308492220257,0.0497346444683219,0.0349139743442068,0.8169434589617515,0.9541328772118416,0.1732505436057444,0.1646020367621355,0.1777121574730751,0.5676289575609154,0.5132324695617828
1875,0.3682458629010955,0.0637811662860469,0.6718219932703049,0.2637343470513614,0.9529257796642084,0.5595081927593457,0.1976898068362865,0.6961129650763538,0.7139723226106972,0.6878233010593904
886,0.5058208522336166,0.7012824221436572,0.840264055709109,0.7705559961793754,0.2448061122529084,0.1320777435304938,0.8216639518158892,0.8839913801101168,0.7150633880078332,0.2926288285905983
1773,0.0171892671886041,0.0403618867716379,0.3868417696649039,0.4915093594744132,0.7328312716618269,0.7380316503440155,0.5647473220104718,0.0525280412319043,0.3871939521006639,0.4708447110979789
1451,0.9694668877812924,0.0414778807150939,0.0391701621069941,0.4650472862874197,0.2884721819507705,0.1088864012774529,0.3106502594989471,0.1969598789161296,0.1805876045473757,0.0990058538894701
757,0.0111701252582589,0.3157718655109727,0.3588756540189773,0.3433481460924674,0.7701875957195752,0.2237267657049051,0.573304675909215,0.9158738755071238,0.1668374071220306,0.6595609232082655
1450,0.4093723525757826,0.4816498052589935,0.5581907096558341,0.7944544904263371,0.5438839935514205,0.9204443294047416,0.4752872390510487,0.6987686352801166,0.1908410948182841,0.3108133026338326
732,0.5813392431273801,0.1253984168238893,0.3476871276509686,0.2978426837925622,0.047039627680649,0.3324813729247386,0.8005139286541642,0.4769546492242241,0.8641449995770755,0.0916267768046405
635,0.3849865734079108,0.883155195842253,0.5317604364297978,0.3745699076409163,0.398429056793253,0.4056762084373729,0.8059236672656822,0.5475000257590883,0.1861795014961687,0.7915129548445219
912,0.3787066237853996,0.8623355620209785,0.566506417136124,0.3055053362108612,0.7478151764164597,0.3826057599804958,0.0004619888857629,0.0938276581929219,0.6731206362256709,0.3477055434253341
414,0.1112710976006871,0.1463126833312794,0.8338489409764286,0.5826223642220981,0.9824552433755944,0.4412967822271062,0.5079774464152718,0.6210951291078557,0.834999334166843,0.1746775179053399
1007,0.7062146194465516,0.6199398962513251,0.9756909904887738,0.7914395387058144,0.9387884822900388,0.9045312974390144,0.1234574234203428,0.2722055373200113,0.3826939647350234,0.4487409969669158
1492,0.9187839809343322,0.2874736269343114,0.5742828042960255,0.3790039491510344,0.933660220707789,0.884264462198063,0.3372153067163075,0.4758167188526079,0.3769979987473182,0.1710726698259248
1366,0.285353654321853,0.9081626890471396,0.6943514834047644,0.2798342484567658,0.7239803140161094,0.4420896231285036,0.8127930681933908,0.5709901688205533,0.6355237096466447,0.4582204180660154
1055,0.922925529869289,0.3502552739251994,0.505533665634265,0.908918148123664,0.2333019609171724,0.7465502255777132,0.818651894083647,0.8886341104120505,0.9027487315608548,0.8894024289113246
1244,0.7456762796551543,0.1485364403977395,0.6596058204105885,0.9824017130427128,0.0667566229545075,0.6119790570109798,0.2791919158265626,0.4497626052792354,0.2032540817435809,0.5105120616046516
1951,0.9368614412642006,0.184225562831872,0.9342752478409992,0.6975671423669191,0.1946422224273481,0.8085529931543519,0.987564436958472,0.4554457800445865,0.2788381810903492,0.6601091659615714
1761,0.8256563574604312,0.0868681069651565,0.488464410276151,0.679487492879692,0.1911954320811636,0.5191402898892068,0.1543812683003758,0.574377784946473,0.1333588920094942,0.6059579348052762
674,0.5618067866402677,0.9173304406968849,0.4134610720952568,0.6956380231102478,0.3250162400483569,0.2154076182620031,0.8241126432232431,0.3934304914158839,0.0687767040597395,0.0959566877493577
428,0.8623914519957158,0.5139874861070625,0.9040454677152052,0.9665411058005834,0.4312839755316872,0.2341401785989347,0.6092239083285156,0.1724229280355828,0.3142653034536929,0.485870025405042
462,0.6518693873360647,0.8743523387968396,0.448904992382414,0.0077332197503633,0.0735549380917602,0.1945687227171646,0.4858467428955633,0.3543385725932128,0.1143820810157075,0.5350529203244463
1510,0.8436969518563643,0.4659576361936525,0.3757044763876777,0.935486789781472,0.9030191578977952,0.8205957909480687,0.575014727227404,0.722172580919258,0.4728742988343527,0.8970405750933076
1658,0.0776123486685157,0.1779083771740635,0.8974049762342239,0.2973944825278615,0.5841213581110516,0.7534266143982606,0.1347535333500464,0.346072576972019,0.6819032419849379,0.5387706699450339
