sample_id,x_0,x_1,x_2,x_3,x_4,x_5
672,0.977946261532882,0.9037224320263644,0.8913134820633895,0.7340220366185292,0.9748156243363556,0.0051398744013438
475,0.8136974984276206,0.1896927685904227,0.234983532393624,0.7605353166854772,0.737441688494636,0.8082079724549562
575,0.3727419500778395,0.9399776969478434,0.9223898462080165,0.5127067412484568,0.089870492712403,0.7581584436553523
771,0.0068921795677048,0.9497703670492248,0.5846232117389116,0.5181268924192053,0.7697578060750314,0.9863193326805672
428,0.6415533589667987,0.0171625020458769,0.7544124259721894,0.1881357757455458,0.914343657715216,0.7183506136832208
411,0.3112100765383397,0.0646622267997143,0.6392054186961633,0.8821793723068527,0.6876294591411621,0.2551100355150295
357,0.8838046330769751,0.6273595294930162,0.40739408170087,0.8639148721109101,0.4487431444452687,0.8191611036448166
251,0.0355520406312732,0.4596537357195592,0.3537413750348628,0.7562843820337648,0.9134619039698032,0.731902673064136
775,0.7192503679024119,0.2665393002639188,0.4977572060712735,0.4810631101116869,0.1662137345157028,0.7539393917146048
266,0.0648428519201898,0.6761643540928507,0.4736316264944613,0.657627305023899,0.5132256280033148,0.4890374082870045
820,0.9887422690147653,0.2398069153525543,0.3750632375907597,0.6770408743349133,0.1566487570062615,0.1748524750785554
333,0.9910990216347104,0.584947278922016,0.0338512459006771,0.0232005555122535,0.999791259773005,0.4227114067660981
946,0.2560732607210996,0.9672031974939578,0.7553530962654688,0.5708983727568813,0.7752275784926633,0.3723608585361298
134,0.1552246973370315,0.9909530162017548,0.6778232554655175,0.7947541616557591,0.8773910903678315,0.0691462091313772
968,0.0702109828435863,0.2338086920831772,0.7942747330329628,0.1858848886824153,0.933177236603902,0.3481382212773125
401,0.8941992169991089,0.1320894607205115,0.0740633360464991,0.4286607340886518,0.1002867582999544,0.5210149417530195
237,0.5035643919830248,0.9857406581802342,0.1075504955697306,0.8850284425848675,0.3785551522482316,0.9222744154514464
199,0.9904148845274368,0.2235054870560926,0.7482578197648194,0.39615160747394,0.9964995760245852,0.9062121751645748
275,0.5280203800173203,0.1096156770344145,0.1656721417724252,0.8658322837232185,0.7700118907203675,0.4074701845006013
507,0.5556004116148169,0.2187037661251558,0.945639786508974,0.9265344203232232,0.8403267720703759,0.9023215612389054
861,0.7872437309060751,0.5037241635700943,0.774242056517845,0.8806659134618393,0.7382656248781484,0.2441435223599675
530,0.1035369703304088,0.773297708935103,0.4826539081392824,0.995855138082062,0.9840149945721188,0.6764991306636402
622,0.4508972081032332,0.0600622812860144,0.3427733185182361,0.326677718160229,0.2451103361630504,0.925601430679313
927,0.1298316655293611,0.0531514312581193,0.7623419928779902,0.2972336613117143,0.7561906424366358,0.1043605687077439
130,0.947140757015006,0.0809729106275905,0.8968876918065913,0.750789267705828,0.6284807462076439,0.5496805847818329
717,0.6830750648689012,0.035474590214085,0.9290351549808946,0.4311067680167452,0.2583051639638026,0.3393230534121005
516,0.9345394077589844,0.6485752353982704,0.8767747443671265,0.4493392851058845,0.1299225188616027,0.5045232870871591
857,0.9869459740857794,0.2861128446387665,0.7507886560186311,0.1103422008346358,0.1808415834409965,0.9611387344234074
935,0.955790681968589,0.8455661421109171,0.3989653653934227,0.7532881462929379,0.3841673816740553,0.2841025660895671
797,0.9974433830860608,0.271528842539544,0.6997839594453538,0.9820102723967624,0.95720173805154,0.9097162656233304
177,0.5325639695819301,0.0916766222457825,0.1923978699964552,0.3415941385824725,0.4685003256387562,0.9972805416011952
152,0.23259503510645,0.9716342942473531,0.3419716287699064,0.8121951497464138,0.8193864338412012,0.947079767208967
680,0.7915082408915929,0.3266713425247457,0.2607436699662457,0.3047973090443672,0.8602017027289229,0.0415970868225204
450,0.0270967163768334,0.9364995825412727,0.4574799539704833,0.8946859128361646,0.1534421438179721,0.8514670437480896
267,0.0175892656838759,0.0047549651722927,0.8686055760323924,0.9662098410064744,0.772989274626681,0.6315703168689395
400,0.8985719226923508,0.6693189094742178,0.9816132162198988,0.9046932830448112,0.8726462991377786,0.9463458244681384
679,0.7938640269344286,0.6114091415902448,0.368451125663744,0.5871941549229027,0.4981217176964892,0.2222039186327283
303,0.3041480937855674,0.9688080600809706,0.6525521049483403,0.5836094335500522,0.3047505585735726,0.5645608004034158
253,0.9253089328839528,0.0554103774093227,0.2589658332135687,0.3486046857843541,0.31120580499802,0.9851199014196268
504,0.9428064884937938,0.7095870047145652,0.6859306849910651,0.2114832681320971,0.6766943538961877,0.941469893351906
341,0.8614436785516617,0.1555433004835569,0.7538001613938491,0.8491436392829402,0.3285417792735111,0.6483164078378201
727,0.9950327162868552,0.69987197933001,0.7997501693857958,0.1731734101062631,0.7864287929741304,0.2805436129057637
894,0.9989505551698514,0.9756986758816054,0.707086842812574,0.0668023504981375,0.2279478200338001,0.4517787972602741
975,0.8051485954183828,0.7910593578336393,0.3383203127571486,0.3759794219801469,0.8710911026767486,0.2213242630308031
