sample_id,x_0,x_1,x_2,x_3,x_4,x_5
343,0.7304705008232516,0.0103330407053527,0.7850066236761529,0.6815607582085531,0.887095534171116,0.3287777840394963
151,0.0395773521452567,0.9695363901728894,0.3891563234741499,0.1570624105585308,0.9274377236525734,0.4901612230029071
877,0.8914243089384609,0.7103479246374367,0.0615689434310674,0.7849477890540514,0.1280370937336994,0.6222969049823622
231,0.0662290480719641,0.1750867377698483,0.8625574914882469,0.5303011997666051,0.2620020857536966,0.9954779268179929
957,0.7928793262551466,0.3729151264595935,0.3902198657254605,0.3216752911191366,0.0131613334364295,0.7259396168095964
396,0.0325362280914547,0.4428061676989474,0.5077614723778341,0.933920907377532,0.3717828815875046,0.7031036753020913
383,0.5487150147050495,0.996781123979937,0.1551959214671518,0.3826139662909756,0.455808414494379,0.450362701629126
934,0.2439347062577364,0.0792248670379928,0.6975181532821507,0.3195841768338617,0.2094543095908909,0.4334004024238813
452,0.0131988376506866,0.7251378672985346,0.4158514588513415,0.3324112487666137,0.3721423670304812,0.8597173961347422
147,0.4662312614797282,0.0189906157375611,0.8828682576504914,0.9406896528291064,0.6043438161030069,0.3247986835396019
482,0.9728238553513904,0.8616499971993407,0.4436934581293476,0.9419524952137892,0.494853859811565,0.3701101563130287
137,0.908049044250776,0.240723280079825,0.1787810814970818,0.644161802833552,0.5040469646474565,0.9705375583692608
460,0.9678842348452148,0.530633900881963,0.9862688220248588,0.0428922431047166,0.3586335412951837,0.7807341691637826
697,0.132878009599204,0.7677189802411301,0.9484816516827024,0.5142837315456288,0.8866985220355438,0.5109401411371746
310,0.9359714895812112,0.0145155057321472,0.2310566047742955,0.8662894631665488,0.6905082694811254,0.1146295586283697
850,0.4086329408557658,0.932897912560357,0.1377166580681292,0.1376608813937695,0.9804278802955212,0.4027654177038552
219,0.7519701847268085,0.1822355212528015,0.1275623325720939,0.352803200065845,0.5548499293132235,0.6254816252550147
183,0.1191528392685496,0.9833092900638736,0.7675737126191636,0.7475672516609129,0.0562266902560046,0.1016829615127427
783,0.9408246898125424,0.8582023182063974,0.8953954553251807,0.5822161651620856,0.6568314457362701,0.5379861433094238
961,0.8325259510868076,0.0124569885592828,0.9179960137313848,0.233535033261616,0.2384554323738318,0.8798894496860635
403,0.8995748119301786,0.420764338843572,0.2209426736508843,0.0762580527656738,0.6624562036785495,0.9072174634196082
730,0.7769922571393952,0.987707900607118,0.2361464283901407,0.3128442392828449,0.094201890330308,0.3861430765791048
855,0.2336752125536041,0.044619735805501,0.0216443367915687,0.2561268213354468,0.8994112781583696,0.9428298502177188
744,0.1592202173844515,0.901650020213158,0.3770455168537861,0.3652573365953711,0.1516243596806253,0.8480919698428254
192,0.6187028549421858,0.9780579059440232,0.2731934977121217,0.8846447858456131,0.3317683046913864,0.2497243069226054
614,0.8095434300629587,0.0746933133100298,0.3917467539116069,0.2412946179456204,0.0035764033519912,0.4523354716601077
176,0.2486716902229599,0.9767299583774316,0.9999723326049914,0.9901455569777328,0.5745928864984916,0.0641487260999484
607,0.0581634024937619,0.3301492176078252,0.578481668399055,0.2516563198863742,0.2860458197143531,0.7197937512167843
995,0.923903403704073,0.278544445339025,0.4481686395109059,0.5416264642451654,0.2579368206552733,0.72826760914087
391,0.0084219218196852,0.1419196348118509,0.641408845077174,0.7383358773694313,0.4726721755466043,0.0199829287027254
