sample_id,x_0,x_1,x_2
339,0.1950582286901983,0.341325537476124,0.490115473561865
344,0.6102548910385642,0.7430199041246459,0.7154491694246143
431,0.8643517733634131,0.2287315500988111,0.7295233928350744
285,0.8897828518516209,0.6666562447118757,0.0450310114642945
106,0.1123422772963962,0.9087839159686708,0.7584090262859557
253,0.304876200167829,0.1976609452391348,0.8107596795494824
455,0.666216191252806,0.0840187948629097,0.4610952984974218
453,0.7722545755981183,0.9521543301686018,0.2322745459096018
356,0.9464136687790288,0.021744766034797,0.3118520793957929
131,0.0446805010330359,0.8564954874471965,0.2918264594513396
311,0.957713464064608,0.6493342651174727,0.4192292508962877
145,0.8095920495202537,0.8608788435835253,0.6608544011645892
211,0.1187589108835153,0.1028486178769218,0.7690673002548325
426,0.8381456564583691,0.664511039008043,0.9781486961198512
127,0.605669190039772,0.0478068481241009,0.8753335094591067
303,0.6126165166998603,0.979542195627462,0.3866038916793832
347,0.2657560191984081,0.365739390853539,0.8236431838793847
324,0.4141172707999443,0.0361968862527664,0.1162197910426674
389,0.0137843591354096,0.4694035588370921,0.5730888906780501
428,0.8839757849061329,0.10127787740472,0.8660182829233813
75,0.8912253046455235,0.2016493796250848,0.2801789214410231
374,0.277531668858614,0.0006771224681028,0.1704930382710547
270,0.9225714563017264,0.4441615809548216,0.4744108029710787
375,0.9112753228735524,0.4389805377082884,0.0654174796128708
99,0.4684704077900019,0.3250889317229643,0.9353074714391184
457,0.0711040812625464,0.1273164596318573,0.2798158739174712
298,0.7434388599982897,0.6680154598131387,0.4106219558967693
409,0.2480011437922558,0.0195188036186687,0.5713469997155532
319,0.9728380425652596,0.0428873571033234,0.1854099765194803
264,0.5592096596540606,0.9002828567611687,0.1076823342499165
289,0.1832548920834061,0.9469725418417456,0.1113614537901013
74,0.2681713069041357,0.602430265760067,0.9749510005752904
393,0.915042599625656,0.9974970730361908,0.4222671375643936
266,0.0679462315279587,0.4150076773795716,0.0255099303445855
465,0.4808384498306717,0.8957465593241211,0.787828660997795
429,0.7354175705676683,0.3279556850589041,0.9165346494733532
396,0.9770922646194676,0.3099030430507621,0.3953855371808455
92,0.935387899624598,0.7042303467453276,0.6866014728375903
225,0.0814091436724298,0.2656477107027809,0.8272833889087975
187,0.9719068606769402,0.4122181080200077,0.9906289693864532
362,0.4601602229304812,0.0697416791972897,0.9279804660632796
118,0.2964023021267793,0.169292681217781,0.3597122930085469
335,0.7748408926675459,0.5596144427423048,0.3270866009671139
85,0.1750190525873529,0.7014189979231379,0.4651454033484558
283,0.0463109589996235,0.9848753468102768,0.9717362337811633
404,0.7019622993743966,0.7458118454631602,0.0263981157631049
201,0.9913582837700566,0.6328840883733956,0.1993532444915651
473,0.962011792167168,0.821014135634668,0.0554786387211472
219,0.0012788535969157,0.133371598985468,0.9401870010108544
441,0.1163268049875238,0.0272623220337092,0.6326378073927383
206,0.7188691275171293,0.0898024188471977,0.8418337987793887
129,0.3297192708005075,0.3049786940755792,0.0991670465540952
196,0.6987993567687202,0.8308994674073019,0.9336957342040632
439,0.2225267781015021,0.0547496821795506,0.8173092159322422
166,0.1651691719804471,0.4717055854745912,0.4836173841663544
231,0.1078733091754249,0.608740106184954,0.3463723981382561
458,0.665574749018271,0.8708175387944946,0.6486010019075149
353,0.5069165710452371,0.0453880023255864,0.3403249885250795
421,0.9824388432692428,0.0392674956575615,0.0055288082294144
269,0.9374128382833892,0.2801943839972436,0.9529997167862256
209,0.8756966726947033,0.8751957717247659,0.2039603210746427
402,0.1232799995197081,0.956202281527336,0.3636539796505526
399,0.0433962787899764,0.7948844161276726,0.6100973526424874
408,0.1045339556440982,0.2621264340823204,0.5685967259774061
