sample_id,x_0,x_1,x_2
259,0.3104493946740631,0.0348679429438462,0.1453244535994287
249,0.3979985649368254,0.7921365725169915,0.2430620829794656
170,0.453005700765839,0.430121650814989,0.6748326492668429
378,0.1802192982607013,0.7346661372449862,0.7618302529191872
126,0.6477628324093266,0.6622744696105147,0.9228120548197478
263,0.0752370395047284,0.163676674233925,0.8809757087680061
171,0.6972829634772153,0.0661579367013199,0.5016329064518663
105,0.5961504877201476,0.8801318237085595,0.4393281888786793
363,0.9448315484682064,0.3682951083598829,0.5060905796054557
415,0.7325094450122771,0.7224866329496454,0.1052394716110021
294,0.1024190140615429,0.6066817919635387,0.5570745169727961
425,0.1677956457672049,0.3432834089344664,0.3259781989401774
123,0.955391045972996,0.8991654790291729,0.5299566665698482
292,0.3032997561152789,0.2722795540250144,0.7349587884129418
299,0.2217517058807563,0.8685657871572289,0.5977675132436907
254,0.8701004367702813,0.5756589215799194,0.542751291067604
208,0.1457527352529453,0.8069038277274014,0.0159501656308275
382,0.4702397732278943,0.6469732655067285,0.7707185191111031
290,0.3688052425642045,0.4348032345090251,0.7829389808440451
487,0.1385354817519514,0.9695326152088944,0.9187937928449962
352,0.332476009268738,0.6500908347252089,0.6351958353485545
113,0.0499144261444135,0.982331078331488,0.1945469150735108
314,0.5624071946246549,0.7216889687196294,0.4481637406129465
160,0.2954598621381799,0.4178908312859402,0.0616565787719147
329,0.4599215578065489,0.7653110180210375,0.7944425481966325
197,0.1007403619342337,0.0334935327334758,0.7263763265878654
88,0.0791547042905135,0.5359367972506229,0.8820132247139844
124,0.8533121160222236,0.5453134726059763,0.8389766326425082
180,0.0634594635733876,0.1219853840872537,0.2703989119493352
76,0.5263154936647145,0.1191496238603573,0.4810207507080656
121,0.8990957439012217,0.3880297206544614,0.6856986818645201
401,0.5785533604479445,0.4329579638219967,0.9038195467319976
417,0.3844996128957642,0.1438083105817874,0.778197216463131
164,0.5614352243742776,0.2686043803490585,0.6726374689146327
300,0.6886565239023955,0.970262098082859,0.6787529203770143
451,0.2520389534847717,0.4610611136748627,0.566045470654644
304,0.3232622059145402,0.914619163774832,0.4330984690176367
381,0.7252124177066123,0.5273306810400058,0.9621907236709414
89,0.3418710284811613,0.2197202811937976,0.7544851863636914
188,0.5314070798501748,0.8588755165486185,0.1866340814900369
307,0.2372179404228763,0.7892544348137995,0.9860658035603068
115,0.5565446964246297,0.4014834361139083,0.7116942667718392
96,0.1251138994875492,0.2350731446165381,0.1318410418997944
260,0.1538290951794811,0.4481313644666402,0.1180378747350132
467,0.854011089636276,0.6560153741717998,0.3494732357909845
73,0.4623716499219614,0.3148867661721214,0.8905494814743957
147,0.7311531760869932,0.8157285000678506,0.2166927270281912
405,0.3082420083917365,0.5616903103226568,0.8303364672919031
386,0.1092960707704931,0.5114775919969774,0.5328407238777647
250,0.1154582535959007,0.6971515183214737,0.1785952291305538
334,0.7145309327250459,0.3460427149094727,0.7887414098428626
203,0.4235681412038971,0.7326790265622969,0.5275316553658475
276,0.2904235964108841,0.1706178657679052,0.5228177338716385
217,0.4924773719052316,0.863045496070531,0.9103838641139832
392,0.5198665187559874,0.9556888567773718,0.3961242486636011
149,0.0922020028588194,0.9403605258457536,0.3900228714683884
257,0.2558581972325292,0.6938423248690049,0.318214601381547
446,0.1565297603329961,0.0923159512441435,0.598031291592727
221,0.0380129975193561,0.1354893376823306,0.6557594277819278
130,0.1611227362683263,0.8442070037545407,0.8516933947663654
102,0.0687570687544167,0.2974845380295306,0.9061926277805028
450,0.2053634207380531,0.5247071961592675,0.3859080696453098
466,0.0820916487673113,0.4928535280125219,0.6184345384203551
202,0.4563148654558789,0.3495735891809092,0.5640069465898899
