sample_id,x_0,x_1,x_2
226,0.9084944794750194,0.2557684696904297,0.6629912415749861
72,0.4481143305458149,0.3853221152851946,0.5453654607082031
371,0.4947915716935825,0.758394543605648,0.4308316912308624
364,0.0881595839538472,0.5372008201824494,0.6406035288702884
141,0.7058784742806494,0.1552417823262606,0.602201793426185
271,0.603091180578411,0.6877235287240452,0.4006136126840072
492,0.6786103817346772,0.925657917945789,0.5806923194699752
265,0.4104274945983984,0.37200567110296,0.7386659286216376
222,0.8216368469290734,0.0611318561238318,0.1683845283382734
391,0.662533611419189,0.6551986499138889,0.8860237019362558
367,0.2755212043305144,0.6816667084048398,0.8374406270615241
348,0.3633467290945866,0.7663542922578944,0.3429178289420647
192,0.8300488507754538,0.5656368537190813,0.2957644899463296
165,0.8813351554651727,0.9666735287439284,0.4122348314916896
345,0.2877448660821705,0.3522518477706161,0.7257472409169791
251,0.3164602294651931,0.9138760043991316,0.6148045307016218
481,0.3888862614901069,0.7966056408702781,0.1426500990688521
361,0.8186703765108196,0.5387032923713864,0.631463034966232
157,0.3808437632796688,0.3201987092492123,0.344514529760459
318,0.5665279678032609,0.3233713605309626,0.5624453804319326
337,0.2470607073443903,0.7060417131180494,0.180578008274807
384,0.3706786052107899,0.5482164367638546,0.7002681855021182
488,0.4385934156509891,0.6957242200272242,0.6938294823476319
407,0.713925068631523,0.221448433424151,0.525537944125167
220,0.5736922074265898,0.702835387919687,0.2188847522237296
397,0.5453267774299322,0.2431691201833043,0.333702119477156
204,0.3503808198287237,0.6604224679584406,0.4889135969514237
284,0.2809505647561975,0.3287173476824246,0.4094071140702045
296,0.5373079526354215,0.5081931288651316,0.5198675511251699
272,0.8376994753892494,0.6382276350162204,0.3835075133035629
460,0.3589340493360733,0.8667457039642027,0.3349360415380126
482,0.267893898890596,0.2893409724377003,0.7572088030681575
87,0.8283982598654532,0.1225904615077665,0.2413396679297862
330,0.5035037289848288,0.4901901716785513,0.776994554586202
406,0.7905738274337379,0.1532732357560118,0.4165900752003125
182,0.4205304061163443,0.4237339618155196,0.8940342851952049
151,0.8443888704734794,0.3451942919190391,0.7232058440899781
152,0.6945582499854438,0.3197109003866119,0.5359857131971618
342,0.5689770637042988,0.6425664929401609,0.3289878248406837
132,0.4128020805850989,0.5171729301654789,0.8430842737107027
243,0.5217617283473729,0.7562928884365554,0.1632866181999989
358,0.6244990594784459,0.7181762597625957,0.8461174641031615
184,0.7778807273414604,0.1144744114038551,0.5418135346230492
416,0.4063326222212078,0.7768978105139901,0.2772917958357805
313,0.3382646236974501,0.4846778632376703,0.6693426850494915
80,0.5800070913781755,0.2678187752768558,0.4204382572018706
168,0.8976611383394428,0.5980613141967618,0.317135923737329
495,0.4038527339660163,0.8297917535311137,0.1672201531601575
198,0.4557054397840966,0.3624319027038373,0.6373450638028738
255,0.4268460149719803,0.3757168122527604,0.4662997047627648
369,0.4474959511207581,0.4269160850441953,0.4956138307051088
310,0.7487284429435626,0.1958269739489634,0.5101275198242242
215,0.8235022762750815,0.5738581685819899,0.3225691233047001
281,0.2986234325826017,0.3342443194381745,0.7163809632368614
471,0.7705913104050519,0.1409934545730477,0.4477462701169755
67,0.0987296643579401,0.5516907468372028,0.6453204248476215
117,0.4089712822509014,0.5639490932042515,0.0206781705999051
191,0.8264492813319947,0.4110264759152184,0.0539812314751222
237,0.6815906909983058,0.2708165917115908,0.0586727469043033
233,0.9675069502501188,0.3323796171243222,0.3318771210034817
459,0.2298252556786896,0.529500568500503,0.0310001558071412
493,0.5768471515451274,0.4809031098319305,0.2461049822136789
403,0.6157979629774851,0.623235676363852,0.0915658079828628
306,0.8049463723718187,0.3389094347371411,0.2591007051315592
